lat,lon,elevation,slope,veg_density,fire_prob,wui_dist,cost_rx_burn,cost_mechanical,cost_hand,min_cost,cheapest,prop_benefit_current,health_benefit_current,total_benefit_current,prop_benefit_ssp245,health_benefit_ssp245,total_benefit_ssp245,prop_benefit_ssp585,health_benefit_ssp585,total_benefit_ssp585,net_rx_current,net_mech_current,net_hand_current,net_min_current,net_rx_ssp245,net_mech_ssp245,net_hand_ssp245,net_min_ssp245,net_rx_ssp585,net_mech_ssp585,net_hand_ssp585,net_min_ssp585,bcr_rx_current,bcr_mech_current,bcr_hand_current
38.24999999999967,-117.95000000000037,0.0,1.7,0.213,0.151,97.6,41874.0,101431.0,161581.0,41874.0,rx_burn,0.0,5058.0,5058.0,0.0,6203.0,6203.0,0.0,8847.0,8847.0,-36816.0,-96373.0,-156523.0,-36816.0,-35671.0,-95228.0,-155378.0,-35671.0,-33027.0,-92584.0,-152734.0,-33027.0,0.12,0.05,0.03
38.24999999999967,-117.90000000000038,159.0,8.2,0.215,0.131,95.0,52262.0,126631.0,136070.0,52262.0,rx_burn,12529.0,0.0,12529.0,15231.0,0.0,15231.0,20982.0,0.0,20982.0,-39733.0,-114102.0,-123541.0,-39733.0,-37031.0,-111400.0,-120839.0,-37031.0,-31280.0,-105649.0,-115088.0,-31280.0,0.24,0.1,0.09
38.24999999999967,-117.85000000000038,5.0,0.7,0.206,0.112,95.0,63700.0,112861.0,130722.0,63700.0,rx_burn,1766.0,3857.0,5623.0,2213.0,4833.0,7046.0,3180.0,6944.0,10124.0,-58077.0,-107238.0,-125099.0,-58077.0,-56654.0,-105815.0,-123676.0,-56654.0,-53576.0,-102737.0,-120598.0,-53576.0,0.09,0.05,0.04
38.24999999999967,-117.80000000000038,0.0,0.0,0.159,0.128,107.7,39217.0,90678.0,164327.0,39217.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39217.0,-90678.0,-164327.0,-39217.0,-39217.0,-90678.0,-164327.0,-39217.0,-39217.0,-90678.0,-164327.0,-39217.0,0.0,0.0,0.0
38.24999999999967,-117.75000000000038,38.0,0.0,0.279,0.105,102.0,66780.0,110937.0,120623.0,66780.0,rx_burn,4579.0,0.0,4579.0,6200.0,0.0,6200.0,9429.0,0.0,9429.0,-62201.0,-106358.0,-116044.0,-62201.0,-60580.0,-104737.0,-114423.0,-60580.0,-57351.0,-101508.0,-111194.0,-57351.0,0.07,0.04,0.04
38.24999999999967,-117.70000000000039,25.0,0.0,0.16,0.094,103.1,34111.0,109167.0,135126.0,34111.0,rx_burn,2710.0,0.0,2710.0,3260.0,0.0,3260.0,4324.0,0.0,4324.0,-31401.0,-106457.0,-132416.0,-31401.0,-30851.0,-105907.0,-131866.0,-30851.0,-29787.0,-104843.0,-130802.0,-29787.0,0.08,0.02,0.02
38.24999999999967,-117.65000000000039,65.0,4.8,0.309,0.131,106.3,63769.0,109250.0,158957.0,63769.0,rx_burn,13805.0,153.0,13958.0,18619.0,206.0,18825.0,27266.0,302.0,27568.0,-49811.0,-95292.0,-144999.0,-49811.0,-44944.0,-90425.0,-140132.0,-44944.0,-36201.0,-81682.0,-131389.0,-36201.0,0.22,0.13,0.09
38.24999999999967,-117.60000000000039,113.0,0.0,0.254,0.112,112.9,39990.0,91340.0,165899.0,39990.0,rx_burn,20965.0,1407.0,22372.0,24130.0,1619.0,25749.0,35760.0,2400.0,38160.0,-17618.0,-68968.0,-143527.0,-17618.0,-14241.0,-65591.0,-140150.0,-14241.0,-1830.0,-53180.0,-127739.0,-1830.0,0.56,0.24,0.13
38.24999999999967,-117.5500000000004,100.0,0.0,0.325,0.125,93.1,72913.0,150710.0,183610.0,72913.0,rx_burn,0.0,4167.0,4167.0,0.0,5130.0,5130.0,0.0,6401.0,6401.0,-68746.0,-146543.0,-179443.0,-68746.0,-67783.0,-145580.0,-178480.0,-67783.0,-66512.0,-144309.0,-177209.0,-66512.0,0.06,0.03,0.02
38.24999999999967,-117.5000000000004,0.0,0.0,0.179,0.085,93.2,46590.0,98441.0,122955.0,46590.0,rx_burn,17024.0,0.0,17024.0,20570.0,0.0,20570.0,25008.0,0.0,25008.0,-29566.0,-81417.0,-105931.0,-29566.0,-26020.0,-77871.0,-102385.0,-26020.0,-21582.0,-73433.0,-97947.0,-21582.0,0.37,0.17,0.14
38.24999999999967,-117.4500000000004,0.0,0.0,0.189,0.078,97.5,46862.0,92795.0,112171.0,46862.0,rx_burn,24737.0,0.0,24737.0,32717.0,0.0,32717.0,40145.0,0.0,40145.0,-22125.0,-68058.0,-87434.0,-22125.0,-14145.0,-60078.0,-79454.0,-14145.0,-6717.0,-52650.0,-72026.0,-6717.0,0.53,0.27,0.22
38.24999999999967,-117.4000000000004,159.0,1.1,0.272,0.101,103.9,57825.0,90587.0,171096.0,57825.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57825.0,-90587.0,-171096.0,-57825.0,-57825.0,-90587.0,-171096.0,-57825.0,-57825.0,-90587.0,-171096.0,-57825.0,0.0,0.0,0.0
38.24999999999967,-117.3500000000004,0.0,0.4,0.163,0.084,96.6,45250.0,88646.0,125671.0,45250.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45250.0,-88646.0,-125671.0,-45250.0,-45250.0,-88646.0,-125671.0,-45250.0,-45250.0,-88646.0,-125671.0,-45250.0,0.0,0.0,0.0
38.24999999999967,-117.30000000000041,0.0,4.1,0.232,0.099,115.6,54604.0,96002.0,122978.0,54604.0,rx_burn,14677.0,5212.0,19889.0,19460.0,6911.0,26371.0,28097.0,9977.0,38074.0,-34715.0,-76113.0,-103089.0,-34715.0,-28233.0,-69631.0,-96607.0,-28233.0,-16530.0,-57928.0,-84904.0,-16530.0,0.36,0.21,0.16
38.24999999999967,-117.25000000000041,0.0,0.0,0.196,0.103,102.3,51229.0,87489.0,132762.0,51229.0,rx_burn,9870.0,5665.0,15535.0,12788.0,7340.0,20128.0,16822.0,9655.0,26477.0,-35694.0,-71954.0,-117227.0,-35694.0,-31101.0,-67361.0,-112634.0,-31101.0,-24752.0,-61012.0,-106285.0,-24752.0,0.3,0.18,0.12
38.24999999999967,-117.20000000000041,5.0,0.5,0.236,0.087,100.3,44421.0,108012.0,124925.0,44421.0,rx_burn,0.0,8715.0,8715.0,0.0,11175.0,11175.0,0.0,16585.0,16585.0,-35706.0,-99297.0,-116210.0,-35706.0,-33246.0,-96837.0,-113750.0,-33246.0,-27836.0,-91427.0,-108340.0,-27836.0,0.2,0.08,0.07
38.24999999999967,-117.15000000000042,59.0,0.0,0.257,0.094,98.1,51279.0,87701.0,92104.0,51279.0,rx_burn,15183.0,4381.0,19564.0,18009.0,5196.0,23205.0,26569.0,7666.0,34235.0,-31715.0,-68137.0,-72540.0,-31715.0,-28074.0,-64496.0,-68899.0,-28074.0,-17044.0,-53466.0,-57869.0,-17044.0,0.38,0.22,0.21
38.24999999999967,-117.10000000000042,0.0,0.0,0.177,0.092,100.7,64183.0,81045.0,143576.0,64183.0,rx_burn,5777.0,1693.0,7470.0,6696.0,1962.0,8658.0,9102.0,2667.0,11769.0,-56713.0,-73575.0,-136106.0,-56713.0,-55525.0,-72387.0,-134918.0,-55525.0,-52414.0,-69276.0,-131807.0,-52414.0,0.12,0.09,0.05
38.24999999999967,-117.05000000000042,0.0,0.0,0.166,0.058,101.6,48665.0,70867.0,154576.0,48665.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48665.0,-70867.0,-154576.0,-48665.0,-48665.0,-70867.0,-154576.0,-48665.0,-48665.0,-70867.0,-154576.0,-48665.0,0.0,0.0,0.0
38.24999999999967,-117.00000000000043,0.0,3.9,0.145,0.092,99.3,43845.0,105723.0,129487.0,43845.0,rx_burn,0.0,9811.0,9811.0,0.0,12632.0,12632.0,0.0,15593.0,15593.0,-34034.0,-95912.0,-119676.0,-34034.0,-31213.0,-93091.0,-116855.0,-31213.0,-28252.0,-90130.0,-113894.0,-28252.0,0.22,0.09,0.08
38.24999999999967,-116.95000000000043,117.0,0.6,0.15,0.057,101.1,49691.0,118780.0,115918.0,49691.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49691.0,-118780.0,-115918.0,-49691.0,-49691.0,-118780.0,-115918.0,-49691.0,-49691.0,-118780.0,-115918.0,-49691.0,0.0,0.0,0.0
38.24999999999967,-116.90000000000043,0.0,0.9,0.174,0.071,109.0,52494.0,99403.0,133449.0,52494.0,rx_burn,6075.0,193.0,6268.0,8168.0,259.0,8427.0,10331.0,328.0,10659.0,-46226.0,-93135.0,-127181.0,-46226.0,-44067.0,-90976.0,-125022.0,-44067.0,-41835.0,-88744.0,-122790.0,-41835.0,0.12,0.06,0.05
38.24999999999967,-116.85000000000043,0.0,2.1,0.195,0.109,97.2,56686.0,99765.0,159206.0,56686.0,rx_burn,2363.0,466.0,2829.0,2827.0,558.0,3385.0,4227.0,834.0,5061.0,-53857.0,-96936.0,-156377.0,-53857.0,-53301.0,-96380.0,-155821.0,-53301.0,-51625.0,-94704.0,-154145.0,-51625.0,0.05,0.03,0.02
38.24999999999967,-116.80000000000044,102.0,4.9,0.182,0.091,104.2,44230.0,110027.0,137694.0,44230.0,rx_burn,4093.0,0.0,4093.0,5327.0,0.0,5327.0,6545.0,0.0,6545.0,-40137.0,-105934.0,-133601.0,-40137.0,-38903.0,-104700.0,-132367.0,-38903.0,-37685.0,-103482.0,-131149.0,-37685.0,0.09,0.04,0.03
38.24999999999967,-116.75000000000044,21.0,8.4,0.207,0.099,101.0,62462.0,107304.0,145050.0,62462.0,rx_burn,6128.0,5698.0,11826.0,7101.0,6603.0,13704.0,9179.0,8535.0,17714.0,-50636.0,-95478.0,-133224.0,-50636.0,-48758.0,-93600.0,-131346.0,-48758.0,-44748.0,-89590.0,-127336.0,-44748.0,0.19,0.11,0.08
38.24999999999967,-116.70000000000044,0.0,0.0,0.223,0.079,92.9,54166.0,119791.0,141897.0,54166.0,rx_burn,12574.0,0.0,12574.0,15073.0,0.0,15073.0,19583.0,0.0,19583.0,-41592.0,-107217.0,-129323.0,-41592.0,-39093.0,-104718.0,-126824.0,-39093.0,-34583.0,-100208.0,-122314.0,-34583.0,0.23,0.1,0.09
38.24999999999967,-116.65000000000045,41.0,0.0,0.176,0.077,98.3,49108.0,64527.0,173347.0,49108.0,rx_burn,12368.0,4928.0,17296.0,16607.0,6617.0,23224.0,20526.0,8179.0,28705.0,-31812.0,-47231.0,-156051.0,-31812.0,-25884.0,-41303.0,-150123.0,-25884.0,-20403.0,-35822.0,-144642.0,-20403.0,0.35,0.27,0.1
38.24999999999967,-116.60000000000045,144.0,5.2,0.191,0.081,95.7,43932.0,50814.0,135969.0,43932.0,rx_burn,2745.0,0.0,2745.0,3770.0,0.0,3770.0,5332.0,0.0,5332.0,-41187.0,-48069.0,-133224.0,-41187.0,-40162.0,-47044.0,-132199.0,-40162.0,-38600.0,-45482.0,-130637.0,-38600.0,0.06,0.05,0.02
38.24999999999967,-116.55000000000045,0.0,9.5,0.241,0.098,102.1,59336.0,128567.0,100962.0,59336.0,rx_burn,0.0,11953.0,11953.0,0.0,14527.0,14527.0,0.0,21786.0,21786.0,-47383.0,-116614.0,-89009.0,-47383.0,-44809.0,-114040.0,-86435.0,-44809.0,-37550.0,-106781.0,-79176.0,-37550.0,0.2,0.09,0.12
38.24999999999967,-116.50000000000045,0.0,0.0,0.208,0.097,102.5,44546.0,93699.0,110638.0,44546.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44546.0,-93699.0,-110638.0,-44546.0,-44546.0,-93699.0,-110638.0,-44546.0,-44546.0,-93699.0,-110638.0,-44546.0,0.0,0.0,0.0
38.24999999999967,-116.45000000000046,156.0,0.0,0.202,0.095,102.6,40881.0,95385.0,151928.0,40881.0,rx_burn,117.0,6614.0,6731.0,140.0,7904.0,8044.0,182.0,10316.0,10498.0,-34150.0,-88654.0,-145197.0,-34150.0,-32837.0,-87341.0,-143884.0,-32837.0,-30383.0,-84887.0,-141430.0,-30383.0,0.16,0.07,0.04
38.24999999999967,-116.40000000000046,42.0,0.0,0.172,0.085,100.9,50900.0,68223.0,144505.0,50900.0,rx_burn,0.0,8349.0,8349.0,0.0,10552.0,10552.0,0.0,15452.0,15452.0,-42551.0,-59874.0,-136156.0,-42551.0,-40348.0,-57671.0,-133953.0,-40348.0,-35448.0,-52771.0,-129053.0,-35448.0,0.16,0.12,0.06
38.24999999999967,-116.35000000000046,0.0,0.0,0.228,0.091,99.2,47674.0,91396.0,143339.0,47674.0,rx_burn,6869.0,0.0,6869.0,9193.0,0.0,9193.0,11178.0,0.0,11178.0,-40805.0,-84527.0,-136470.0,-40805.0,-38481.0,-82203.0,-134146.0,-38481.0,-36496.0,-80218.0,-132161.0,-36496.0,0.14,0.08,0.05
38.24999999999967,-116.30000000000047,0.0,5.7,0.183,0.083,97.8,44040.0,135382.0,104328.0,44040.0,rx_burn,14897.0,0.0,14897.0,20734.0,0.0,20734.0,30845.0,0.0,30845.0,-29143.0,-120485.0,-89431.0,-29143.0,-23306.0,-114648.0,-83594.0,-23306.0,-13195.0,-104537.0,-73483.0,-13195.0,0.34,0.11,0.14
38.24999999999967,-116.25000000000047,0.0,0.0,0.118,0.07,102.9,27354.0,80147.0,99164.0,27354.0,rx_burn,12405.0,0.0,12405.0,15591.0,0.0,15591.0,20768.0,0.0,20768.0,-14949.0,-67742.0,-86759.0,-14949.0,-11763.0,-64556.0,-83573.0,-11763.0,-6586.0,-59379.0,-78396.0,-6586.0,0.45,0.15,0.13
38.24999999999967,-116.20000000000047,0.0,0.0,0.114,0.056,107.7,43658.0,101483.0,128517.0,43658.0,rx_burn,18153.0,651.0,18804.0,24573.0,881.0,25454.0,32687.0,1172.0,33859.0,-24854.0,-82679.0,-109713.0,-24854.0,-18204.0,-76029.0,-103063.0,-18204.0,-9799.0,-67624.0,-94658.0,-9799.0,0.43,0.19,0.15
38.24999999999967,-116.15000000000047,0.0,0.0,0.162,0.075,103.5,39221.0,83141.0,94793.0,39221.0,rx_burn,0.0,428.0,428.0,0.0,573.0,573.0,0.0,722.0,722.0,-38793.0,-82713.0,-94365.0,-38793.0,-38648.0,-82568.0,-94220.0,-38648.0,-38499.0,-82419.0,-94071.0,-38499.0,0.01,0.01,0.0
38.24999999999967,-116.10000000000048,0.0,10.4,0.154,0.103,101.4,46580.0,114517.0,143707.0,46580.0,rx_burn,0.0,6343.0,6343.0,0.0,7391.0,7391.0,0.0,9842.0,9842.0,-40237.0,-108174.0,-137364.0,-40237.0,-39189.0,-107126.0,-136316.0,-39189.0,-36738.0,-104675.0,-133865.0,-36738.0,0.14,0.06,0.04
38.24999999999967,-116.05000000000048,0.0,0.0,0.195,0.082,104.1,52043.0,97700.0,99625.0,52043.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52043.0,-97700.0,-99625.0,-52043.0,-52043.0,-97700.0,-99625.0,-52043.0,-52043.0,-97700.0,-99625.0,-52043.0,0.0,0.0,0.0
38.24999999999967,-116.00000000000048,0.0,7.7,0.12,0.072,96.2,40086.0,106288.0,155869.0,40086.0,rx_burn,17615.0,0.0,17615.0,23600.0,0.0,23600.0,29947.0,0.0,29947.0,-22471.0,-88673.0,-138254.0,-22471.0,-16486.0,-82688.0,-132269.0,-16486.0,-10139.0,-76341.0,-125922.0,-10139.0,0.44,0.17,0.11
38.24999999999967,-115.95000000000049,81.0,0.0,0.202,0.083,103.5,47265.0,102767.0,143076.0,47265.0,rx_burn,9318.0,0.0,9318.0,11942.0,0.0,11942.0,15112.0,0.0,15112.0,-37947.0,-93449.0,-133758.0,-37947.0,-35323.0,-90825.0,-131134.0,-35323.0,-32153.0,-87655.0,-127964.0,-32153.0,0.2,0.09,0.07
38.24999999999967,-115.90000000000049,7.0,6.0,0.155,0.074,98.6,51496.0,118541.0,163353.0,51496.0,rx_burn,922.0,15755.0,16677.0,1154.0,19717.0,20871.0,1531.0,26164.0,27695.0,-34819.0,-101864.0,-146676.0,-34819.0,-30625.0,-97670.0,-142482.0,-30625.0,-23801.0,-90846.0,-135658.0,-23801.0,0.32,0.14,0.1
38.24999999999967,-115.85000000000049,0.0,0.0,0.233,0.087,97.1,52178.0,101911.0,114519.0,52178.0,rx_burn,1523.0,0.0,1523.0,2067.0,0.0,2067.0,2849.0,0.0,2849.0,-50655.0,-100388.0,-112996.0,-50655.0,-50111.0,-99844.0,-112452.0,-50111.0,-49329.0,-99062.0,-111670.0,-49329.0,0.03,0.01,0.01
38.24999999999967,-115.8000000000005,0.0,0.0,0.163,0.07,93.1,44865.0,77942.0,162831.0,44865.0,rx_burn,14462.0,4297.0,18759.0,19399.0,5764.0,25163.0,24244.0,7203.0,31447.0,-26106.0,-59183.0,-144072.0,-26106.0,-19702.0,-52779.0,-137668.0,-19702.0,-13418.0,-46495.0,-131384.0,-13418.0,0.42,0.24,0.12
38.24999999999967,-115.7500000000005,0.0,0.0,0.227,0.092,105.7,56068.0,56214.0,162662.0,56068.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56068.0,-56214.0,-162662.0,-56068.0,-56068.0,-56214.0,-162662.0,-56068.0,-56068.0,-56214.0,-162662.0,-56068.0,0.0,0.0,0.0
38.24999999999967,-115.7000000000005,0.0,0.0,0.189,0.094,99.5,41888.0,90890.0,130890.0,41888.0,rx_burn,26357.0,0.0,26357.0,35567.0,0.0,35567.0,44489.0,0.0,44489.0,-15531.0,-64533.0,-104533.0,-15531.0,-6321.0,-55323.0,-95323.0,-6321.0,2601.0,-46401.0,-86401.0,2601.0,0.63,0.29,0.2
38.24999999999967,-115.6500000000005,49.0,4.7,0.178,0.071,101.9,24052.0,86715.0,113857.0,24052.0,rx_burn,734.0,0.0,734.0,982.0,0.0,982.0,1480.0,0.0,1480.0,-23318.0,-85981.0,-113123.0,-23318.0,-23070.0,-85733.0,-112875.0,-23070.0,-22572.0,-85235.0,-112377.0,-22572.0,0.03,0.01,0.01
38.24999999999967,-115.6000000000005,0.0,0.0,0.142,0.089,103.4,34037.0,112280.0,143597.0,34037.0,rx_burn,0.0,1877.0,1877.0,0.0,2181.0,2181.0,0.0,3075.0,3075.0,-32160.0,-110403.0,-141720.0,-32160.0,-31856.0,-110099.0,-141416.0,-31856.0,-30962.0,-109205.0,-140522.0,-30962.0,0.06,0.02,0.01
38.24999999999967,-115.55000000000051,178.0,7.2,0.178,0.088,99.2,57973.0,118229.0,137756.0,57973.0,rx_burn,6425.0,2110.0,8535.0,8413.0,2763.0,11176.0,11289.0,3707.0,14996.0,-49438.0,-109694.0,-129221.0,-49438.0,-46797.0,-107053.0,-126580.0,-46797.0,-42977.0,-103233.0,-122760.0,-42977.0,0.15,0.07,0.06
38.24999999999967,-115.50000000000051,45.0,0.0,0.249,0.077,98.8,59499.0,77005.0,145461.0,59499.0,rx_burn,20599.0,0.0,20599.0,28004.0,0.0,28004.0,39248.0,0.0,39248.0,-38900.0,-56406.0,-124862.0,-38900.0,-31495.0,-49001.0,-117457.0,-31495.0,-20251.0,-37757.0,-106213.0,-20251.0,0.35,0.27,0.14
38.24999999999967,-115.45000000000051,0.0,0.0,0.188,0.097,101.2,55155.0,94149.0,163345.0,55155.0,rx_burn,10525.0,0.0,10525.0,12564.0,0.0,12564.0,16708.0,0.0,16708.0,-44630.0,-83624.0,-152820.0,-44630.0,-42591.0,-81585.0,-150781.0,-42591.0,-38447.0,-77441.0,-146637.0,-38447.0,0.19,0.11,0.06
38.24999999999967,-115.40000000000052,0.0,0.0,0.158,0.085,97.9,43723.0,79857.0,165045.0,43723.0,rx_burn,22727.0,17145.0,39872.0,27020.0,20384.0,47404.0,40644.0,30661.0,71305.0,-3851.0,-39985.0,-125173.0,-3851.0,3681.0,-32453.0,-117641.0,3681.0,27582.0,-8552.0,-93740.0,27582.0,0.91,0.5,0.24
38.24999999999967,-115.35000000000052,110.0,9.1,0.214,0.075,96.6,32970.0,126659.0,127247.0,32970.0,rx_burn,15797.0,5925.0,21722.0,19509.0,7317.0,26826.0,27220.0,10210.0,37430.0,-11248.0,-104937.0,-105525.0,-11248.0,-6144.0,-99833.0,-100421.0,-6144.0,4460.0,-89229.0,-89817.0,4460.0,0.66,0.17,0.17
38.24999999999967,-115.30000000000052,11.0,2.3,0.174,0.08,106.2,49658.0,107375.0,137807.0,49658.0,rx_burn,0.0,3482.0,3482.0,0.0,4839.0,4839.0,0.0,6632.0,6632.0,-46176.0,-103893.0,-134325.0,-46176.0,-44819.0,-102536.0,-132968.0,-44819.0,-43026.0,-100743.0,-131175.0,-43026.0,0.07,0.03,0.03
38.24999999999967,-115.25000000000053,0.0,1.1,0.164,0.095,98.0,57195.0,79788.0,148074.0,57195.0,rx_burn,0.0,2260.0,2260.0,0.0,2984.0,2984.0,0.0,4127.0,4127.0,-54935.0,-77528.0,-145814.0,-54935.0,-54211.0,-76804.0,-145090.0,-54211.0,-53068.0,-75661.0,-143947.0,-53068.0,0.04,0.03,0.02
38.24999999999967,-115.20000000000053,0.0,0.0,0.175,0.085,95.5,40989.0,80145.0,175277.0,40989.0,rx_burn,0.0,442.0,442.0,0.0,549.0,549.0,0.0,746.0,746.0,-40547.0,-79703.0,-174835.0,-40547.0,-40440.0,-79596.0,-174728.0,-40440.0,-40243.0,-79399.0,-174531.0,-40243.0,0.01,0.01,0.0
38.24999999999967,-115.15000000000053,0.0,0.0,0.229,0.084,106.2,49498.0,110090.0,146635.0,49498.0,rx_burn,2312.0,0.0,2312.0,2879.0,0.0,2879.0,3642.0,0.0,3642.0,-47186.0,-107778.0,-144323.0,-47186.0,-46619.0,-107211.0,-143756.0,-46619.0,-45856.0,-106448.0,-142993.0,-45856.0,0.05,0.02,0.02
38.24999999999967,-115.10000000000053,62.0,0.0,0.196,0.089,99.0,61047.0,123517.0,139043.0,61047.0,rx_burn,14091.0,0.0,14091.0,18156.0,0.0,18156.0,23975.0,0.0,23975.0,-46956.0,-109426.0,-124952.0,-46956.0,-42891.0,-105361.0,-120887.0,-42891.0,-37072.0,-99542.0,-115068.0,-37072.0,0.23,0.11,0.1
38.24999999999967,-115.05000000000054,0.0,5.3,0.219,0.081,91.0,53649.0,106333.0,104640.0,53649.0,rx_burn,24766.0,4806.0,29572.0,28574.0,5545.0,34119.0,40979.0,7952.0,48931.0,-24077.0,-76761.0,-75068.0,-24077.0,-19530.0,-72214.0,-70521.0,-19530.0,-4718.0,-57402.0,-55709.0,-4718.0,0.55,0.28,0.28
38.24999999999967,-115.00000000000054,0.0,0.0,0.175,0.08,97.6,43030.0,97664.0,121840.0,43030.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43030.0,-97664.0,-121840.0,-43030.0,-43030.0,-97664.0,-121840.0,-43030.0,-43030.0,-97664.0,-121840.0,-43030.0,0.0,0.0,0.0
38.24999999999967,-114.95000000000054,189.0,1.7,0.186,0.084,100.4,29471.0,77532.0,132485.0,29471.0,rx_burn,0.0,5503.0,5503.0,0.0,7521.0,7521.0,0.0,10463.0,10463.0,-23968.0,-72029.0,-126982.0,-23968.0,-21950.0,-70011.0,-124964.0,-21950.0,-19008.0,-67069.0,-122022.0,-19008.0,0.19,0.07,0.04
38.24999999999967,-114.90000000000055,0.0,3.5,0.248,0.114,105.8,38386.0,98801.0,155700.0,38386.0,rx_burn,24537.0,6495.0,31032.0,30055.0,7956.0,38011.0,40845.0,10812.0,51657.0,-7354.0,-67769.0,-124668.0,-7354.0,-375.0,-60790.0,-117689.0,-375.0,13271.0,-47144.0,-104043.0,13271.0,0.81,0.31,0.2
38.24999999999967,-114.85000000000055,169.0,0.0,0.166,0.072,97.4,52437.0,116825.0,146845.0,52437.0,rx_burn,0.0,631.0,631.0,0.0,850.0,850.0,0.0,1237.0,1237.0,-51806.0,-116194.0,-146214.0,-51806.0,-51587.0,-115975.0,-145995.0,-51587.0,-51200.0,-115588.0,-145608.0,-51200.0,0.01,0.01,0.0
38.24999999999967,-114.80000000000055,387.0,7.2,0.217,0.104,97.0,58955.0,114790.0,98313.0,58955.0,rx_burn,42557.0,9171.0,51728.0,55863.0,12038.0,67901.0,81899.0,17649.0,99548.0,-7227.0,-63062.0,-46585.0,-7227.0,8946.0,-46889.0,-30412.0,8946.0,40593.0,-15242.0,1235.0,40593.0,0.88,0.45,0.53
38.24999999999967,-114.75000000000055,0.0,0.0,0.235,0.056,105.3,60477.0,147230.0,128106.0,60477.0,rx_burn,0.0,3680.0,3680.0,0.0,5056.0,5056.0,0.0,6915.0,6915.0,-56797.0,-143550.0,-124426.0,-56797.0,-55421.0,-142174.0,-123050.0,-55421.0,-53562.0,-140315.0,-121191.0,-53562.0,0.06,0.02,0.03
38.24999999999967,-114.70000000000056,0.0,0.1,0.174,0.081,97.5,51162.0,117234.0,134885.0,51162.0,rx_burn,0.0,4127.0,4127.0,0.0,5243.0,5243.0,0.0,7332.0,7332.0,-47035.0,-113107.0,-130758.0,-47035.0,-45919.0,-111991.0,-129642.0,-45919.0,-43830.0,-109902.0,-127553.0,-43830.0,0.08,0.04,0.03
38.24999999999967,-114.65000000000056,0.0,0.0,0.264,0.099,96.4,60841.0,80803.0,153950.0,60841.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60841.0,-80803.0,-153950.0,-60841.0,-60841.0,-80803.0,-153950.0,-60841.0,-60841.0,-80803.0,-153950.0,-60841.0,0.0,0.0,0.0
38.24999999999967,-114.60000000000056,98.0,0.0,0.167,0.093,93.3,60678.0,78850.0,142077.0,60678.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60678.0,-78850.0,-142077.0,-60678.0,-60678.0,-78850.0,-142077.0,-60678.0,-60678.0,-78850.0,-142077.0,-60678.0,0.0,0.0,0.0
38.24999999999967,-114.55000000000057,118.0,4.5,0.228,0.097,95.7,49532.0,108492.0,136115.0,49532.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49532.0,-108492.0,-136115.0,-49532.0,-49532.0,-108492.0,-136115.0,-49532.0,-49532.0,-108492.0,-136115.0,-49532.0,0.0,0.0,0.0
38.24999999999967,-114.50000000000057,272.0,0.6,0.285,0.062,105.1,57358.0,134770.0,141891.0,57358.0,rx_burn,0.0,12305.0,12305.0,0.0,16231.0,16231.0,0.0,23201.0,23201.0,-45053.0,-122465.0,-129586.0,-45053.0,-41127.0,-118539.0,-125660.0,-41127.0,-34157.0,-111569.0,-118690.0,-34157.0,0.21,0.09,0.09
38.24999999999967,-114.45000000000057,0.0,0.0,0.199,0.103,98.8,43839.0,106530.0,133485.0,43839.0,rx_burn,6516.0,381.0,6897.0,7596.0,444.0,8040.0,11088.0,648.0,11736.0,-36942.0,-99633.0,-126588.0,-36942.0,-35799.0,-98490.0,-125445.0,-35799.0,-32103.0,-94794.0,-121749.0,-32103.0,0.16,0.06,0.05
38.24999999999967,-114.40000000000057,1.0,0.2,0.208,0.074,100.0,56994.0,94139.0,102126.0,56994.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56994.0,-94139.0,-102126.0,-56994.0,-56994.0,-94139.0,-102126.0,-56994.0,-56994.0,-94139.0,-102126.0,-56994.0,0.0,0.0,0.0
